catalog_row,A,B,C,D,E,F,pathname,selected
857,BUR-BUR-MER-MAE1,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-MAE1/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
858,BUR-BUR-MER-MAE1,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-MAE1/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
859,BUR-BUR-MER-MAE1,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-MAE1/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
860,BUR-BUR-MER-MAE1,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-MAE1/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
861,BUR-BUR-MER-MAE1,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-MAE1/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
862,BUR-BUR-MER-MAE1,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-MAE1/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
863,BUR-BUR-MER-MAE1,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-MAE1/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
864,BUR-BUR-MER-MAE2,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-MAE2/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
865,BUR-BUR-MER-MAE2,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-MAE2/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
866,BUR-BUR-MER-MAE2,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-MAE2/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
867,BUR-BUR-MER-MAE2,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-MAE2/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
868,BUR-BUR-MER-MAE2,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-MAE2/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
869,BUR-BUR-MER-MAE2,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-MAE2/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
870,BUR-BUR-MER-MAE2,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-MAE2/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
871,BUR-BUR-MER-MAE2,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-MAE2/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
872,BUR-BUR-MER-MAE3,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-MAE3/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
873,BUR-BUR-MER-MAE3,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-MAE3/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
874,BUR-BUR-MER-MAE3,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-MAE3/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
875,BUR-BUR-MER-MAE3,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-MAE3/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
876,BUR-BUR-MER-MAE3,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-MAE3/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
877,BUR-BUR-MER-MAE3,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-MAE3/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
878,BUR-BUR-MER-MAE3,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-MAE3/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
879,BUR-BUR-MER-MAE3,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-MAE3/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
880,BUR-BUR-MER-MAE4,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-MAE4/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
881,BUR-BUR-MER-MAE4,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-MAE4/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
882,BUR-BUR-MER-MAE4,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-MAE4/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
883,BUR-BUR-MER-MAE4,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-MAE4/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
884,BUR-BUR-MER-MAE4,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-MAE4/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
885,BUR-BUR-MER-MAE4,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-MAE4/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
886,BUR-BUR-MER-MAE4,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-MAE4/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
887,BUR-BUR-MER-MAE4,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-MAE4/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
888,BUR-BUR-MER-MAE4A,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-MAE4A/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
889,BUR-BUR-MER-MAE4A,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-MAE4A/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
890,BUR-BUR-MER-MAE4A,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-MAE4A/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
891,BUR-BUR-MER-MAE4A,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-MAE4A/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
892,BUR-BUR-MER-MAE4A,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-MAE4A/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
893,BUR-BUR-MER-MAE4A,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-MAE4A/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
894,BUR-BUR-MER-MAE4A,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-MAE4A/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
895,BUR-BUR-MER-MAE4A,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-MAE4A/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
896,BUR-BUR-MER-MAE5,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-MAE5/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
897,BUR-BUR-MER-MAE5,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-MAE5/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
898,BUR-BUR-MER-MAE5,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-MAE5/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
899,BUR-BUR-MER-MAE5,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-MAE5/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
900,BUR-BUR-MER-MAE5,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-MAE5/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
901,BUR-BUR-MER-MAE5,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-MAE5/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
902,BUR-BUR-MER-MAE5,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-MAE5/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
903,BUR-BUR-MER-MAE5,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-MAE5/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
904,BUR-BUR-MER-MAE6,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-MAE6/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
905,BUR-BUR-MER-MAE6,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-MAE6/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
906,BUR-BUR-MER-MAE6,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-MAE6/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
907,BUR-BUR-MER-MAE6,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-MAE6/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
908,BUR-BUR-MER-MAE6,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-MAE6/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
909,BUR-BUR-MER-MAE6,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-MAE6/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
910,BUR-BUR-MER-MAE6,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-MAE6/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
911,BUR-BUR-MER-MAE6,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-MAE6/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
912,BUR-BUR-MER-MAE7,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-MAE7/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
913,BUR-BUR-MER-MAE7,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-MAE7/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
914,BUR-BUR-MER-MAE7,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-MAE7/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
915,BUR-BUR-MER-MAE7,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-MAE7/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
916,BUR-BUR-MER-MAE7,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-MAE7/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
917,BUR-BUR-MER-MAE7,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-MAE7/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
918,BUR-BUR-MER-MAE7,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-MAE7/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
919,BUR-BUR-MER-MAE7,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-MAE7/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
920,BUR-BUR-MER-MERKEZ,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-MERKEZ/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
921,BUR-BUR-MER-MERKEZ,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-MERKEZ/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
922,BUR-BUR-MER-MERKEZ,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-MERKEZ/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
923,BUR-BUR-MER-MERKEZ,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-MERKEZ/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
924,BUR-BUR-MER-MERKEZ,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-MERKEZ/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
925,BUR-BUR-MER-MERKEZ,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-MERKEZ/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
926,BUR-BUR-MER-MERKEZ,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-MERKEZ/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
927,BUR-BUR-MER-MERKEZ,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-MERKEZ/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
928,BUR-BUR-MER-NECATIBEY1,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-NECATIBEY1/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
929,BUR-BUR-MER-NECATIBEY1,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-NECATIBEY1/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
930,BUR-BUR-MER-NECATIBEY1,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-NECATIBEY1/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
931,BUR-BUR-MER-NECATIBEY1,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-NECATIBEY1/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
932,BUR-BUR-MER-NECATIBEY1,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-NECATIBEY1/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
933,BUR-BUR-MER-NECATIBEY1,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-NECATIBEY1/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
934,BUR-BUR-MER-NECATIBEY1,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-NECATIBEY1/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
935,BUR-BUR-MER-NECATIBEY1,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-NECATIBEY1/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
936,BUR-BUR-MER-NECATIBEY2,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-NECATIBEY2/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
937,BUR-BUR-MER-NECATIBEY2,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-NECATIBEY2/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
938,BUR-BUR-MER-NECATIBEY2,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-NECATIBEY2/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
939,BUR-BUR-MER-NECATIBEY2,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-NECATIBEY2/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
940,BUR-BUR-MER-NECATIBEY2,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-NECATIBEY2/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
941,BUR-BUR-MER-NECATIBEY2,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-NECATIBEY2/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
942,BUR-BUR-MER-NECATIBEY2,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-NECATIBEY2/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
943,BUR-BUR-MER-NECATIBEY2,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-NECATIBEY2/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
944,BUR-BUR-MER-NECATIBEY3,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-NECATIBEY3/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
945,BUR-BUR-MER-NECATIBEY3,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-NECATIBEY3/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
946,BUR-BUR-MER-NECATIBEY3,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-NECATIBEY3/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
947,BUR-BUR-MER-NECATIBEY3,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-NECATIBEY3/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
948,BUR-BUR-MER-NECATIBEY3,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-NECATIBEY3/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
949,BUR-BUR-MER-NECATIBEY3,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-NECATIBEY3/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
950,BUR-BUR-MER-NECATIBEY3,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-NECATIBEY3/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
951,BUR-BUR-MER-NECATIBEY3,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-NECATIBEY3/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
952,BUR-BUR-MER-NECATIBEY4,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-NECATIBEY4/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
953,BUR-BUR-MER-NECATIBEY4,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-NECATIBEY4/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
954,BUR-BUR-MER-NECATIBEY4,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-NECATIBEY4/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
955,BUR-BUR-MER-NECATIBEY4,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-NECATIBEY4/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
956,BUR-BUR-MER-NECATIBEY4,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-NECATIBEY4/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
957,BUR-BUR-MER-NECATIBEY4,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-NECATIBEY4/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
958,BUR-BUR-MER-NECATIBEY4,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-NECATIBEY4/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
959,BUR-BUR-MER-NECATIBEY4,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-NECATIBEY4/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
960,BUR-BUR-MER-NECATIBEY5,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-NECATIBEY5/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
961,BUR-BUR-MER-NECATIBEY5,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-NECATIBEY5/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
962,BUR-BUR-MER-NECATIBEY5,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-NECATIBEY5/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
963,BUR-BUR-MER-NECATIBEY5,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-NECATIBEY5/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
964,BUR-BUR-MER-NECATIBEY5,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-NECATIBEY5/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
965,BUR-BUR-MER-NECATIBEY5,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-NECATIBEY5/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
966,BUR-BUR-MER-NECATIBEY5,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-NECATIBEY5/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
967,BUR-BUR-MER-NECATIBEY5,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-NECATIBEY5/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
968,BUR-BUR-MER-NECATIBEYA-T,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-NECATIBEYA-T/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
969,BUR-BUR-MER-NECATIBEYA-T,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-NECATIBEYA-T/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
970,BUR-BUR-MER-NECATIBEYA-T,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-NECATIBEYA-T/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
971,BUR-BUR-MER-NECATIBEYA-T,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-NECATIBEYA-T/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
972,BUR-BUR-MER-NECATIBEYA-T,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-NECATIBEYA-T/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
973,BUR-BUR-MER-NECATIBEYA-T,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-NECATIBEYA-T/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
974,BUR-BUR-MER-NECATIBEYA-T,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-NECATIBEYA-T/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
975,BUR-BUR-MER-NECATIBEYA-T,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-NECATIBEYA-T/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
976,BUR-BUR-MER-NECATIBEYB-T,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-NECATIBEYB-T/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
977,BUR-BUR-MER-NECATIBEYB-T,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-NECATIBEYB-T/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
978,BUR-BUR-MER-NECATIBEYB-T,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-NECATIBEYB-T/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
979,BUR-BUR-MER-NECATIBEYB-T,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-NECATIBEYB-T/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
980,BUR-BUR-MER-NECATIBEYB-T,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-NECATIBEYB-T/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
981,BUR-BUR-MER-NECATIBEYB-T,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-NECATIBEYB-T/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
982,BUR-BUR-MER-NECATIBEYB-T,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-NECATIBEYB-T/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
983,BUR-BUR-MER-NECATIBEYB-T,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-NECATIBEYB-T/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
984,BUR-BUR-MER-SARIOVA,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-SARIOVA/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
985,BUR-BUR-MER-SARIOVA,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-SARIOVA/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
986,BUR-BUR-MER-SARIOVA,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-SARIOVA/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
987,BUR-BUR-MER-SARIOVA,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-SARIOVA/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
988,BUR-BUR-MER-SARIOVA,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-SARIOVA/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
989,BUR-BUR-MER-SARIOVA,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-SARIOVA/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
990,BUR-BUR-MER-SARIOVA,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-SARIOVA/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
991,BUR-BUR-MER-SARIOVA,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-SARIOVA/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
992,BUR-BUR-MER-SINOP_DERESI,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-SINOP_DERESI/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
993,BUR-BUR-MER-SINOP_DERESI,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-SINOP_DERESI/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
994,BUR-BUR-MER-SINOP_DERESI,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-SINOP_DERESI/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
995,BUR-BUR-MER-SINOP_DERESI,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-SINOP_DERESI/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
996,BUR-BUR-MER-SINOP_DERESI,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-SINOP_DERESI/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
997,BUR-BUR-MER-SINOP_DERESI,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-SINOP_DERESI/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
998,BUR-BUR-MER-SINOP_DERESI,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-SINOP_DERESI/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
999,BUR-BUR-MER-SINOP_DERESI,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-SINOP_DERESI/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
1000,BUR-BUR-MER-SINP_DERE2,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-SINP_DERE2/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
1001,BUR-BUR-MER-SINP_DERE2,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-SINP_DERE2/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
1002,BUR-BUR-MER-SINP_DERE2,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-SINP_DERE2/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
