River,Reach,Station,Distance_from_Center,X,Y,Z
ATATURK,ATATURK-T,1,15.7,522013.252,4174773.52,954.543
ATATURK,ATATURK-T,1,15.8,522013.325,4174773.588,954.536
ATATURK,ATATURK-T,1,15.9,522013.398,4174773.656,954.528
ATATURK,ATATURK-T,1,16.0,522013.471,4174773.725,954.521
ATATURK,ATATURK-T,1,16.1,522013.544,4174773.793,954.513
ATATURK,ATATURK-T,1,16.2,522013.617,4174773.861,954.506
ATATURK,ATATURK-T,1,16.3,522013.69,4174773.93,954.498
ATATURK,ATATURK-T,1,16.4,522013.763,4174773.998,954.491
ATATURK,ATATURK-T,1,16.5,522013.836,4174774.066,954.483
ATATURK,ATATURK-T,1,16.6,522013.909,4174774.134,954.476
ATATURK,ATATURK-T,1,16.7,522013.982,4174774.203,954.468
ATATURK,ATATURK-T,1,16.8,522014.055,4174774.271,954.461
ATATURK,ATATURK-T,1,16.9,522014.128,4174774.339,954.453
ATATURK,ATATURK-T,1,17.0,522014.201,4174774.408,954.446
ATATURK,ATATURK-T,1,17.1,522014.274,4174774.476,954.438
ATATURK,ATATURK-T,1,17.2,522014.348,4174774.544,954.431
ATATURK,ATATURK-T,1,17.3,522014.421,4174774.612,954.423
ATATURK,ATATURK-T,1,17.4,522014.494,4174774.681,954.416
ATATURK,ATATURK-T,1,17.5,522014.567,4174774.749,954.408
ATATURK,ATATURK-T,1,17.6,522014.64,4174774.817,954.401
ATATURK,ATATURK-T,1,17.7,522014.713,4174774.885,954.393
ATATURK,ATATURK-T,1,17.8,522014.786,4174774.954,954.386
ATATURK,ATATURK-T,1,17.9,522014.859,4174775.022,954.378
ATATURK,ATATURK-T,1,18.0,522014.932,4174775.09,954.371
ATATURK,ATATURK-T,1,18.1,522015.005,4174775.159,954.363
ATATURK,ATATURK-T,1,18.2,522015.078,4174775.227,954.356
ATATURK,ATATURK-T,1,18.3,522015.151,4174775.295,954.348
ATATURK,ATATURK-T,1,18.4,522015.224,4174775.363,954.341
ATATURK,ATATURK-T,1,18.5,522015.297,4174775.432,954.333
ATATURK,ATATURK-T,1,18.6,522015.37,4174775.5,954.326
ATATURK,ATATURK-T,1,18.7,522015.443,4174775.568,954.318
ATATURK,ATATURK-T,1,18.8,522015.517,4174775.637,954.311
ATATURK,ATATURK-T,1,18.9,522015.59,4174775.705,954.303
ATATURK,ATATURK-T,1,19.0,522015.663,4174775.773,954.296
ATATURK,ATATURK-T,1,19.1,522015.736,4174775.841,954.288
ATATURK,ATATURK-T,1,19.2,522015.809,4174775.91,954.281
ATATURK,ATATURK-T,1,19.3,522015.882,4174775.978,954.273
ATATURK,ATATURK-T,1,19.4,522015.955,4174776.046,954.266
ATATURK,ATATURK-T,1,19.5,522016.028,4174776.114,954.258
ATATURK,ATATURK-T,1,19.6,522016.101,4174776.183,954.251
ATATURK,ATATURK-T,1,19.7,522016.174,4174776.251,954.243
ATATURK,ATATURK-T,1,19.8,522016.247,4174776.319,954.236
ATATURK,ATATURK-T,1,19.9,522016.32,4174776.388,954.228
ATATURK,ATATURK-T,1,20.0,522016.393,4174776.456,954.221
ATATURK,ATATURK-T,1,20.1,522016.466,4174776.524,954.213
ATATURK,ATATURK-T,1,20.2,522016.539,4174776.592,954.206
ATATURK,ATATURK-T,1,20.3,522016.613,4174776.661,954.198
ATATURK,ATATURK-T,1,20.4,522016.686,4174776.729,954.191
ATATURK,ATATURK-T,1,20.5,522016.759,4174776.797,954.183
ATATURK,ATATURK-T,1,20.6,522016.832,4174776.866,954.176
ATATURK,ATATURK-T,1,20.7,522016.905,4174776.934,954.169
ATATURK,ATATURK-T,1,20.8,522016.978,4174777.002,954.166
ATATURK,ATATURK-T,1,20.9,522017.051,4174777.07,954.162
ATATURK,ATATURK-T,1,21.0,522017.124,4174777.139,954.158
ATATURK,ATATURK-T,1,21.1,522017.197,4174777.207,954.154
ATATURK,ATATURK-T,1,21.2,522017.27,4174777.275,954.151
ATATURK,ATATURK-T,1,21.3,522017.343,4174777.343,954.147
ATATURK,ATATURK-T,1,21.4,522017.416,4174777.412,954.143
ATATURK,ATATURK-T,1,21.5,522017.489,4174777.48,954.14
ATATURK,ATATURK-T,1,21.6,522017.562,4174777.548,954.136
ATATURK,ATATURK-T,1,21.7,522017.636,4174777.616,954.132
ATATURK,ATATURK-T,1,21.8,522017.709,4174777.685,954.129
ATATURK,ATATURK-T,1,21.9,522017.782,4174777.753,954.125
ATATURK,ATATURK-T,1,22.0,522017.855,4174777.821,954.121
ATATURK,ATATURK-T,1,22.1,522017.928,4174777.889,954.118
ATATURK,ATATURK-T,1,22.2,522018.001,4174777.958,954.114
ATATURK,ATATURK-T,1,22.3,522018.074,4174778.026,954.11
ATATURK,ATATURK-T,1,22.4,522018.147,4174778.094,954.106
ATATURK,ATATURK-T,1,22.5,522018.22,4174778.162,954.103
ATATURK,ATATURK-T,1,22.6,522018.293,4174778.231,954.099
ATATURK,ATATURK-T,1,22.7,522018.366,4174778.299,954.095
ATATURK,ATATURK-T,1,22.8,522018.439,4174778.367,954.092
ATATURK,ATATURK-T,1,22.9,522018.512,4174778.436,954.088
ATATURK,ATATURK-T,1,23.0,522018.586,4174778.504,954.084
ATATURK,ATATURK-T,1,23.1,522018.659,4174778.572,954.081
ATATURK,ATATURK-T,1,23.2,522018.732,4174778.64,954.077
ATATURK,ATATURK-T,1,23.3,522018.805,4174778.709,954.073
ATATURK,ATATURK-T,1,23.4,522018.878,4174778.777,954.07
ATATURK,ATATURK-T,1,23.5,522018.951,4174778.845,954.066
ATATURK,ATATURK-T,1,23.6,522019.024,4174778.913,954.062
ATATURK,ATATURK-T,1,23.7,522019.097,4174778.982,954.058
ATATURK,ATATURK-T,1,23.8,522019.17,4174779.05,954.055
ATATURK,ATATURK-T,1,23.9,522019.243,4174779.118,954.051
ATATURK,ATATURK-T,1,24.0,522019.316,4174779.186,954.047
ATATURK,ATATURK-T,1,24.1,522019.389,4174779.255,954.044
ATATURK,ATATURK-T,1,24.2,522019.463,4174779.323,954.04
ATATURK,ATATURK-T,1,24.3,522019.536,4174779.391,954.036
ATATURK,ATATURK-T,1,24.4,522019.609,4174779.459,954.033
ATATURK,ATATURK-T,1,24.5,522019.682,4174779.528,954.029
ATATURK,ATATURK-T,1,24.6,522019.755,4174779.596,954.025
ATATURK,ATATURK-T,1,24.7,522019.828,4174779.664,954.021
ATATURK,ATATURK-T,1,24.8,522019.901,4174779.732,954.018
ATATURK,ATATURK-T,1,24.9,522019.974,4174779.801,954.014
ATATURK,ATATURK-T,1,25.0,522020.047,4174779.869,954.01
ATATURK,ATATURK-T,1,25.1,522020.12,4174779.937,954.007
ATATURK,ATATURK-T,1,25.2,522020.193,4174780.006,954.003
ATATURK,ATATURK-T,1,25.3,522020.266,4174780.074,953.999
ATATURK,ATATURK-T,1,25.4,522020.339,4174780.142,953.996
ATATURK,ATATURK-T,1,25.5,522020.413,4174780.21,953.992
ATATURK,ATATURK-T,1,25.6,522020.486,4174780.279,953.988
ATATURK,ATATURK-T,1,25.7,522020.559,4174780.347,953.985
ATATURK,ATATURK-T,1,25.8,522020.632,4174780.415,953.981
ATATURK,ATATURK-T,1,25.9,522020.705,4174780.483,953.977
ATATURK,ATATURK-T,1,26.0,522020.778,4174780.552,953.973
ATATURK,ATATURK-T,1,26.1,522020.851,4174780.62,953.97
ATATURK,ATATURK-T,1,26.2,522020.924,4174780.688,953.966
ATATURK,ATATURK-T,1,26.3,522020.997,4174780.756,953.962
ATATURK,ATATURK-T,1,26.4,522021.07,4174780.825,953.959
ATATURK,ATATURK-T,1,26.5,522021.143,4174780.893,953.955
ATATURK,ATATURK-T,1,26.6,522021.216,4174780.961,953.951
ATATURK,ATATURK-T,1,26.7,522021.289,4174781.029,953.948
ATATURK,ATATURK-T,1,26.8,522021.363,4174781.098,953.944
ATATURK,ATATURK-T,1,26.9,522021.436,4174781.166,953.94
ATATURK,ATATURK-T,2,-17.1,521968.575,4174764.586,953.02
ATATURK,ATATURK-T,2,-17.0,521968.634,4174764.667,953.02
ATATURK,ATATURK-T,2,-16.9,521968.694,4174764.747,953.02
ATATURK,ATATURK-T,2,-16.8,521968.754,4174764.827,953.02
ATATURK,ATATURK-T,2,-16.7,521968.813,4174764.907,953.02
ATATURK,ATATURK-T,2,-16.6,521968.873,4174764.988,953.02
ATATURK,ATATURK-T,2,-16.5,521968.933,4174765.068,953.02
ATATURK,ATATURK-T,2,-16.4,521968.992,4174765.148,953.02
ATATURK,ATATURK-T,2,-16.3,521969.052,4174765.228,953.02
ATATURK,ATATURK-T,2,-16.2,521969.112,4174765.309,953.02
ATATURK,ATATURK-T,2,-16.1,521969.171,4174765.389,953.02
ATATURK,ATATURK-T,2,-16.0,521969.231,4174765.469,953.02
ATATURK,ATATURK-T,2,-15.9,521969.291,4174765.549,953.02
ATATURK,ATATURK-T,2,-15.8,521969.35,4174765.63,953.02
ATATURK,ATATURK-T,2,-15.7,521969.41,4174765.71,953.02
ATATURK,ATATURK-T,2,-15.6,521969.47,4174765.79,953.02
ATATURK,ATATURK-T,2,-15.5,521969.529,4174765.87,953.02
ATATURK,ATATURK-T,2,-15.4,521969.589,4174765.951,953.02
ATATURK,ATATURK-T,2,-15.3,521969.649,4174766.031,953.02
ATATURK,ATATURK-T,2,-15.2,521969.708,4174766.111,953.02
ATATURK,ATATURK-T,2,-15.1,521969.768,4174766.191,953.02
ATATURK,ATATURK-T,2,-15.0,521969.828,4174766.272,953.02
ATATURK,ATATURK-T,2,-14.9,521969.887,4174766.352,953.02
ATATURK,ATATURK-T,2,-14.8,521969.947,4174766.432,953.02
ATATURK,ATATURK-T,2,-14.7,521970.007,4174766.512,953.02
ATATURK,ATATURK-T,2,-14.6,521970.067,4174766.593,953.02
ATATURK,ATATURK-T,2,-14.5,521970.126,4174766.673,953.02
ATATURK,ATATURK-T,2,-14.4,521970.186,4174766.753,953.02
ATATURK,ATATURK-T,2,-14.3,521970.246,4174766.833,953.02
ATATURK,ATATURK-T,2,-14.2,521970.305,4174766.914,953.02
ATATURK,ATATURK-T,2,-14.1,521970.365,4174766.994,953.02
ATATURK,ATATURK-T,2,-14.0,521970.425,4174767.074,953.02
ATATURK,ATATURK-T,2,-13.9,521970.484,4174767.154,953.02
ATATURK,ATATURK-T,2,-13.8,521970.544,4174767.235,953.02
ATATURK,ATATURK-T,2,-13.7,521970.604,4174767.315,953.02
ATATURK,ATATURK-T,2,-13.6,521970.663,4174767.395,953.02
ATATURK,ATATURK-T,2,-13.5,521970.723,4174767.475,953.02
ATATURK,ATATURK-T,2,-13.4,521970.783,4174767.555,953.02
ATATURK,ATATURK-T,2,-13.3,521970.842,4174767.636,953.02
ATATURK,ATATURK-T,2,-13.2,521970.902,4174767.716,953.02
ATATURK,ATATURK-T,2,-13.1,521970.962,4174767.796,953.02
ATATURK,ATATURK-T,2,-13.0,521971.022,4174767.876,953.02
ATATURK,ATATURK-T,2,-12.9,521971.082,4174767.956,953.02
ATATURK,ATATURK-T,2,-12.8,521971.141,4174768.036,953.02
ATATURK,ATATURK-T,2,-12.7,521971.201,4174768.116,953.02
ATATURK,ATATURK-T,2,-12.6,521971.261,4174768.197,953.02
ATATURK,ATATURK-T,2,-12.5,521971.321,4174768.277,953.02
ATATURK,ATATURK-T,2,-12.4,521971.381,4174768.357,953.02
ATATURK,ATATURK-T,2,-12.3,521971.441,4174768.437,953.02
ATATURK,ATATURK-T,2,-12.2,521971.501,4174768.517,953.02
ATATURK,ATATURK-T,2,-12.1,521971.56,4174768.597,953.02
ATATURK,ATATURK-T,2,-12.0,521971.62,4174768.677,953.02
ATATURK,ATATURK-T,2,-11.9,521971.68,4174768.757,953.02
ATATURK,ATATURK-T,2,-11.8,521971.74,4174768.837,953.02
ATATURK,ATATURK-T,2,-11.7,521971.8,4174768.917,953.02
ATATURK,ATATURK-T,2,-11.6,521971.86,4174768.998,953.02
ATATURK,ATATURK-T,2,-11.5,521971.92,4174769.078,953.02
ATATURK,ATATURK-T,2,-11.4,521971.979,4174769.158,953.02
ATATURK,ATATURK-T,2,-11.3,521972.039,4174769.238,953.02
ATATURK,ATATURK-T,2,-11.2,521972.099,4174769.318,953.02
ATATURK,ATATURK-T,2,-11.1,521972.159,4174769.398,953.02
ATATURK,ATATURK-T,2,-11.0,521972.219,4174769.478,953.02
ATATURK,ATATURK-T,2,-10.9,521972.279,4174769.558,953.02
ATATURK,ATATURK-T,2,-10.8,521972.339,4174769.638,953.02
ATATURK,ATATURK-T,2,-10.7,521972.399,4174769.718,953.02
ATATURK,ATATURK-T,2,-10.6,521972.458,4174769.799,953.02
ATATURK,ATATURK-T,2,-10.5,521972.518,4174769.879,953.02
ATATURK,ATATURK-T,2,-10.4,521972.578,4174769.959,953.02
ATATURK,ATATURK-T,2,-10.3,521972.638,4174770.039,953.02
ATATURK,ATATURK-T,2,-10.2,521972.698,4174770.119,953.02
ATATURK,ATATURK-T,2,-10.1,521972.758,4174770.199,953.02
ATATURK,ATATURK-T,2,-10.0,521972.818,4174770.279,953.02
ATATURK,ATATURK-T,2,-9.9,521972.877,4174770.359,953.02
ATATURK,ATATURK-T,2,-9.8,521972.937,4174770.439,953.02
ATATURK,ATATURK-T,2,-9.7,521972.997,4174770.519,953.02
ATATURK,ATATURK-T,2,-9.6,521973.057,4174770.6,953.016
ATATURK,ATATURK-T,2,-9.5,521973.117,4174770.68,953.009
ATATURK,ATATURK-T,2,-9.4,521973.176,4174770.76,953.002
ATATURK,ATATURK-T,2,-9.3,521973.236,4174770.841,952.996
ATATURK,ATATURK-T,2,-9.2,521973.295,4174770.921,952.989
ATATURK,ATATURK-T,2,-9.1,521973.355,4174771.001,952.982
ATATURK,ATATURK-T,2,-9.0,521973.415,4174771.081,952.976
ATATURK,ATATURK-T,2,-8.9,521973.474,4174771.162,952.969
ATATURK,ATATURK-T,2,-8.8,521973.534,4174771.242,952.962
ATATURK,ATATURK-T,2,-8.7,521973.594,4174771.322,952.956
ATATURK,ATATURK-T,2,-8.6,521973.653,4174771.402,952.949
ATATURK,ATATURK-T,2,-8.5,521973.713,4174771.483,952.942
ATATURK,ATATURK-T,2,-8.4,521973.772,4174771.563,952.936
ATATURK,ATATURK-T,2,-8.3,521973.832,4174771.643,952.929
ATATURK,ATATURK-T,2,-8.2,521973.892,4174771.724,952.922
ATATURK,ATATURK-T,2,-8.1,521973.951,4174771.804,952.916
ATATURK,ATATURK-T,2,-8.0,521974.011,4174771.884,952.909
ATATURK,ATATURK-T,2,-7.9,521974.071,4174771.964,952.902
ATATURK,ATATURK-T,2,-7.8,521974.13,4174772.045,952.895
ATATURK,ATATURK-T,2,-7.7,521974.19,4174772.125,952.889
ATATURK,ATATURK-T,2,-7.6,521974.249,4174772.205,952.882
ATATURK,ATATURK-T,2,-7.5,521974.309,4174772.286,952.875
ATATURK,ATATURK-T,2,-7.4,521974.369,4174772.366,952.869
ATATURK,ATATURK-T,2,-7.3,521974.428,4174772.446,952.862
ATATURK,ATATURK-T,2,-7.2,521974.488,4174772.526,952.855
ATATURK,ATATURK-T,2,-7.1,521974.548,4174772.607,952.849
ATATURK,ATATURK-T,2,-7.0,521974.607,4174772.687,952.842
ATATURK,ATATURK-T,2,-6.9,521974.667,4174772.767,952.835
ATATURK,ATATURK-T,2,-6.8,521974.726,4174772.848,952.829
ATATURK,ATATURK-T,2,-6.7,521974.786,4174772.928,952.822
ATATURK,ATATURK-T,2,-6.6,521974.846,4174773.008,952.815
ATATURK,ATATURK-T,2,-6.5,521974.905,4174773.088,952.808
ATATURK,ATATURK-T,2,-6.4,521974.965,4174773.169,952.802
ATATURK,ATATURK-T,2,-6.3,521975.025,4174773.249,952.795
ATATURK,ATATURK-T,2,-6.2,521975.084,4174773.329,952.78
ATATURK,ATATURK-T,2,-6.1,521975.144,4174773.409,952.736
ATATURK,ATATURK-T,2,-6.0,521975.203,4174773.49,952.692
ATATURK,ATATURK-T,2,-5.9,521975.263,4174773.57,952.649
ATATURK,ATATURK-T,2,-5.8,521975.323,4174773.65,952.605
ATATURK,ATATURK-T,2,-5.7,521975.382,4174773.731,952.562
ATATURK,ATATURK-T,2,-5.6,521975.442,4174773.811,952.518
ATATURK,ATATURK-T,2,-5.5,521975.501,4174773.891,952.474
ATATURK,ATATURK-T,2,-5.4,521975.561,4174773.972,952.431
ATATURK,ATATURK-T,2,-5.3,521975.62,4174774.052,952.387
ATATURK,ATATURK-T,2,-5.2,521975.68,4174774.132,952.343
ATATURK,ATATURK-T,2,-5.1,521975.74,4174774.213,952.3
ATATURK,ATATURK-T,2,-5.0,521975.799,4174774.293,952.256
ATATURK,ATATURK-T,2,-4.9,521975.859,4174774.373,952.213
ATATURK,ATATURK-T,2,-4.8,521975.918,4174774.454,952.169
ATATURK,ATATURK-T,2,-4.7,521975.978,4174774.534,952.125
ATATURK,ATATURK-T,2,-4.6,521976.037,4174774.614,952.082
ATATURK,ATATURK-T,2,-4.5,521976.097,4174774.695,952.038
ATATURK,ATATURK-T,2,-4.4,521976.157,4174774.775,951.994
ATATURK,ATATURK-T,2,-4.3,521976.216,4174774.855,951.963
ATATURK,ATATURK-T,2,-4.2,521976.276,4174774.935,951.946
ATATURK,ATATURK-T,2,-4.1,521976.336,4174775.015,951.929
ATATURK,ATATURK-T,2,-4.0,521976.396,4174775.096,951.913
ATATURK,ATATURK-T,2,-3.9,521976.455,4174775.176,951.896
ATATURK,ATATURK-T,2,-3.8,521976.515,4174775.256,951.879
ATATURK,ATATURK-T,2,-3.7,521976.575,4174775.336,951.863
ATATURK,ATATURK-T,2,-3.6,521976.635,4174775.416,951.846
ATATURK,ATATURK-T,2,-3.5,521976.695,4174775.496,951.83
ATATURK,ATATURK-T,2,-3.4,521976.754,4174775.576,951.813
ATATURK,ATATURK-T,2,-3.3,521976.814,4174775.657,951.796
ATATURK,ATATURK-T,2,-3.2,521976.874,4174775.737,951.78
ATATURK,ATATURK-T,2,-3.1,521976.934,4174775.817,951.763
ATATURK,ATATURK-T,2,-3.0,521976.994,4174775.897,951.746
ATATURK,ATATURK-T,2,-2.9,521977.053,4174775.977,951.73
ATATURK,ATATURK-T,2,-2.8,521977.113,4174776.057,951.713
ATATURK,ATATURK-T,2,-2.7,521977.173,4174776.137,951.7
ATATURK,ATATURK-T,2,-2.6,521977.233,4174776.217,951.7
ATATURK,ATATURK-T,2,-2.5,521977.293,4174776.297,951.7
ATATURK,ATATURK-T,2,-2.4,521977.353,4174776.377,951.7
ATATURK,ATATURK-T,2,-2.3,521977.413,4174776.457,951.7
ATATURK,ATATURK-T,2,-2.2,521977.473,4174776.537,951.7
ATATURK,ATATURK-T,2,-2.1,521977.533,4174776.618,949.47
ATATURK,ATATURK-T,2,-2.0,521977.593,4174776.698,949.47
ATATURK,ATATURK-T,2,-1.9,521977.652,4174776.778,949.47
ATATURK,ATATURK-T,2,-1.8,521977.712,4174776.859,949.47
ATATURK,ATATURK-T,2,-1.7,521977.771,4174776.939,949.47
ATATURK,ATATURK-T,2,-1.6,521977.831,4174777.019,949.47
ATATURK,ATATURK-T,2,-1.5,521977.89,4174777.099,949.47
ATATURK,ATATURK-T,2,-1.4,521977.95,4174777.18,949.47
ATATURK,ATATURK-T,2,-1.3,521978.01,4174777.26,949.47
ATATURK,ATATURK-T,2,-1.2,521978.069,4174777.34,949.47
ATATURK,ATATURK-T,2,-1.1,521978.129,4174777.421,949.47
ATATURK,ATATURK-T,2,-1.0,521978.188,4174777.501,949.47
ATATURK,ATATURK-T,2,-0.9,521978.248,4174777.581,949.47
ATATURK,ATATURK-T,2,-0.8,521978.307,4174777.662,949.47
ATATURK,ATATURK-T,2,-0.7,521978.367,4174777.742,949.47
ATATURK,ATATURK-T,2,-0.6,521978.427,4174777.822,949.47
ATATURK,ATATURK-T,2,-0.5,521978.486,4174777.903,949.47
ATATURK,ATATURK-T,2,-0.4,521978.546,4174777.983,949.47
ATATURK,ATATURK-T,2,-0.3,521978.605,4174778.063,949.47
ATATURK,ATATURK-T,2,-0.2,521978.665,4174778.144,949.47
ATATURK,ATATURK-T,2,-0.1,521978.725,4174778.224,949.47
ATATURK,ATATURK-T,2,0.0,521978.784,4174778.304,949.47
ATATURK,ATATURK-T,2,0.1,521978.844,4174778.384,949.47
ATATURK,ATATURK-T,2,0.2,521978.904,4174778.465,949.47
ATATURK,ATATURK-T,2,0.3,521978.963,4174778.545,949.47
ATATURK,ATATURK-T,2,0.4,521979.023,4174778.625,949.47
ATATURK,ATATURK-T,2,0.5,521979.083,4174778.705,949.47
ATATURK,ATATURK-T,2,0.6,521979.142,4174778.786,949.47
ATATURK,ATATURK-T,2,0.7,521979.202,4174778.866,949.47
ATATURK,ATATURK-T,2,0.8,521979.262,4174778.946,949.47
ATATURK,ATATURK-T,2,0.9,521979.321,4174779.026,949.47
ATATURK,ATATURK-T,2,1.0,521979.381,4174779.107,949.47
ATATURK,ATATURK-T,2,1.1,521979.441,4174779.187,949.47
ATATURK,ATATURK-T,2,1.2,521979.5,4174779.267,949.47
ATATURK,ATATURK-T,2,1.3,521979.56,4174779.347,949.47
ATATURK,ATATURK-T,2,1.4,521979.62,4174779.428,949.47
ATATURK,ATATURK-T,2,1.5,521979.679,4174779.508,949.47
ATATURK,ATATURK-T,2,1.6,521979.739,4174779.588,949.47
ATATURK,ATATURK-T,2,1.7,521979.799,4174779.668,949.47
ATATURK,ATATURK-T,2,1.8,521979.858,4174779.749,949.47
ATATURK,ATATURK-T,2,1.9,521979.918,4174779.829,949.47
ATATURK,ATATURK-T,2,2.0,521979.978,4174779.909,949.47
ATATURK,ATATURK-T,2,2.1,521980.037,4174779.989,949.47
ATATURK,ATATURK-T,2,2.2,521980.097,4174780.069,952.0
ATATURK,ATATURK-T,2,2.3,521980.158,4174780.149,952.0
ATATURK,ATATURK-T,2,2.4,521980.219,4174780.228,952.0
ATATURK,ATATURK-T,2,2.5,521980.279,4174780.308,952.0
ATATURK,ATATURK-T,2,2.6,521980.34,4174780.387,952.0
ATATURK,ATATURK-T,2,2.7,521980.4,4174780.467,952.006
ATATURK,ATATURK-T,2,2.8,521980.46,4174780.547,952.024
ATATURK,ATATURK-T,2,2.9,521980.519,4174780.628,952.043
ATATURK,ATATURK-T,2,3.0,521980.579,4174780.708,952.061
ATATURK,ATATURK-T,2,3.1,521980.639,4174780.788,952.079
ATATURK,ATATURK-T,2,3.2,521980.698,4174780.869,952.097
ATATURK,ATATURK-T,2,3.3,521980.758,4174780.949,952.115
ATATURK,ATATURK-T,2,3.4,521980.817,4174781.029,952.134
ATATURK,ATATURK-T,2,3.5,521980.877,4174781.11,952.152
ATATURK,ATATURK-T,2,3.6,521980.937,4174781.19,952.17
ATATURK,ATATURK-T,2,3.7,521980.996,4174781.27,952.188
ATATURK,ATATURK-T,2,3.8,521981.056,4174781.35,952.206
ATATURK,ATATURK-T,2,3.9,521981.115,4174781.431,952.225
ATATURK,ATATURK-T,2,4.0,521981.175,4174781.511,952.243
ATATURK,ATATURK-T,2,4.1,521981.235,4174781.591,952.261
ATATURK,ATATURK-T,2,4.2,521981.294,4174781.672,952.279
ATATURK,ATATURK-T,2,4.3,521981.354,4174781.752,952.298
ATATURK,ATATURK-T,2,4.4,521981.413,4174781.832,952.316
ATATURK,ATATURK-T,2,4.5,521981.473,4174781.912,952.334
ATATURK,ATATURK-T,2,4.6,521981.533,4174781.993,952.352
ATATURK,ATATURK-T,2,4.7,521981.592,4174782.073,952.37
ATATURK,ATATURK-T,2,4.8,521981.652,4174782.153,952.389
ATATURK,ATATURK-T,2,4.9,521981.711,4174782.234,952.407
ATATURK,ATATURK-T,2,5.0,521981.771,4174782.314,952.425
ATATURK,ATATURK-T,2,5.1,521981.831,4174782.394,952.443
ATATURK,ATATURK-T,2,5.2,521981.89,4174782.475,952.461
ATATURK,ATATURK-T,2,5.3,521981.95,4174782.555,952.48
ATATURK,ATATURK-T,2,5.4,521982.009,4174782.635,952.498
ATATURK,ATATURK-T,2,5.5,521982.069,4174782.715,952.516
ATATURK,ATATURK-T,2,5.6,521982.129,4174782.796,952.534
ATATURK,ATATURK-T,2,5.7,521982.188,4174782.876,952.553
ATATURK,ATATURK-T,2,5.8,521982.248,4174782.956,952.571
ATATURK,ATATURK-T,2,5.9,521982.307,4174783.037,952.589
ATATURK,ATATURK-T,2,6.0,521982.367,4174783.117,952.607
ATATURK,ATATURK-T,2,6.1,521982.427,4174783.197,952.625
ATATURK,ATATURK-T,2,6.2,521982.486,4174783.278,952.644
ATATURK,ATATURK-T,2,6.3,521982.546,4174783.358,952.662
ATATURK,ATATURK-T,2,6.4,521982.605,4174783.438,952.68
ATATURK,ATATURK-T,2,6.5,521982.665,4174783.518,952.698
ATATURK,ATATURK-T,2,6.6,521982.725,4174783.599,952.716
ATATURK,ATATURK-T,2,6.7,521982.784,4174783.679,952.735
ATATURK,ATATURK-T,2,6.8,521982.844,4174783.759,952.753
ATATURK,ATATURK-T,2,6.9,521982.903,4174783.84,952.771
ATATURK,ATATURK-T,2,7.0,521982.963,4174783.92,952.789
ATATURK,ATATURK-T,2,7.1,521983.023,4174784.0,952.807
ATATURK,ATATURK-T,2,7.2,521983.082,4174784.08,952.826
ATATURK,ATATURK-T,2,7.3,521983.142,4174784.161,952.844
ATATURK,ATATURK-T,2,7.4,521983.201,4174784.241,952.862
ATATURK,ATATURK-T,2,7.5,521983.261,4174784.321,952.881
ATATURK,ATATURK-T,2,7.6,521983.321,4174784.402,952.928
ATATURK,ATATURK-T,2,7.7,521983.38,4174784.482,952.974
ATATURK,ATATURK-T,2,7.8,521983.44,4174784.562,953.021
ATATURK,ATATURK-T,2,7.9,521983.5,4174784.642,953.068
ATATURK,ATATURK-T,2,8.0,521983.559,4174784.723,953.115
ATATURK,ATATURK-T,2,8.1,521983.619,4174784.803,953.161
ATATURK,ATATURK-T,2,8.2,521983.679,4174784.883,953.208
ATATURK,ATATURK-T,2,8.3,521983.738,4174784.963,953.255
ATATURK,ATATURK-T,2,8.4,521983.798,4174785.044,953.302
ATATURK,ATATURK-T,2,8.5,521983.858,4174785.124,953.348
ATATURK,ATATURK-T,2,8.6,521983.918,4174785.204,953.395
ATATURK,ATATURK-T,2,8.7,521983.977,4174785.284,953.442
ATATURK,ATATURK-T,2,8.8,521984.037,4174785.364,953.489
ATATURK,ATATURK-T,2,8.9,521984.097,4174785.445,953.535
ATATURK,ATATURK-T,2,9.0,521984.156,4174785.525,953.582
ATATURK,ATATURK-T,2,9.1,521984.216,4174785.605,953.629
ATATURK,ATATURK-T,2,9.2,521984.276,4174785.685,953.676
ATATURK,ATATURK-T,2,9.3,521984.335,4174785.766,953.722
ATATURK,ATATURK-T,2,9.4,521984.395,4174785.846,953.769
ATATURK,ATATURK-T,2,9.5,521984.455,4174785.926,953.816
ATATURK,ATATURK-T,2,9.6,521984.514,4174786.006,953.863
ATATURK,ATATURK-T,2,9.7,521984.574,4174786.087,953.909
ATATURK,ATATURK-T,2,9.8,521984.634,4174786.167,953.956
ATATURK,ATATURK-T,2,9.9,521984.693,4174786.247,954.003
ATATURK,ATATURK-T,2,10.0,521984.753,4174786.327,954.05
ATATURK,ATATURK-T,2,10.1,521984.813,4174786.408,954.096
ATATURK,ATATURK-T,2,10.2,521984.872,4174786.488,954.143
ATATURK,ATATURK-T,2,10.3,521984.932,4174786.568,954.19
ATATURK,ATATURK-T,2,10.4,521984.992,4174786.648,954.237
ATATURK,ATATURK-T,2,10.5,521985.051,4174786.729,954.283
ATATURK,ATATURK-T,2,10.6,521985.111,4174786.809,954.33
ATATURK,ATATURK-T,2,10.7,521985.171,4174786.889,954.377
ATATURK,ATATURK-T,2,10.8,521985.231,4174786.969,954.424
ATATURK,ATATURK-T,2,10.9,521985.29,4174787.049,954.47
