catalog_row,A,B,C,D,E,F,pathname,selected
2591,BUR-BUR-MER-KAVACIK4,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAVACIK4/BURDUR/DEBI/01May2025/30Minute/Q500/,False
2592,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
2593,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
2594,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
2595,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
2596,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
2597,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
2598,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
2599,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
2600,BUR-BUR-MER-KAYAALTI1_1,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI1_1/BURDUR/DEBI/01May2025/30Minute/Q10/,False
2601,BUR-BUR-MER-KAYAALTI1_1,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI1_1/BURDUR/DEBI/01May2025/30Minute/Q100/,False
2602,BUR-BUR-MER-KAYAALTI1_1,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI1_1/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
2603,BUR-BUR-MER-KAYAALTI1_1,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI1_1/BURDUR/DEBI/01May2025/30Minute/Q2/,False
2604,BUR-BUR-MER-KAYAALTI1_1,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI1_1/BURDUR/DEBI/01May2025/30Minute/Q25/,False
2605,BUR-BUR-MER-KAYAALTI1_1,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI1_1/BURDUR/DEBI/01May2025/30Minute/Q5/,False
2606,BUR-BUR-MER-KAYAALTI1_1,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI1_1/BURDUR/DEBI/01May2025/30Minute/Q50/,False
2607,BUR-BUR-MER-KAYAALTI1_1,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI1_1/BURDUR/DEBI/01May2025/30Minute/Q500/,False
2608,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
2609,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
2610,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
2611,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
2612,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
2613,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
2614,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
2615,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
2616,BUR-BUR-MER-KAYAALTI1_2,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI1_2/BURDUR/DEBI/01May2025/30Minute/Q10/,False
2617,BUR-BUR-MER-KAYAALTI1_2,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI1_2/BURDUR/DEBI/01May2025/30Minute/Q100/,False
2618,BUR-BUR-MER-KAYAALTI1_2,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI1_2/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
2619,BUR-BUR-MER-KAYAALTI1_2,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI1_2/BURDUR/DEBI/01May2025/30Minute/Q2/,False
2620,BUR-BUR-MER-KAYAALTI1_2,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI1_2/BURDUR/DEBI/01May2025/30Minute/Q25/,False
2621,BUR-BUR-MER-KAYAALTI1_2,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI1_2/BURDUR/DEBI/01May2025/30Minute/Q5/,False
2622,BUR-BUR-MER-KAYAALTI1_2,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI1_2/BURDUR/DEBI/01May2025/30Minute/Q50/,False
2623,BUR-BUR-MER-KAYAALTI1_2,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI1_2/BURDUR/DEBI/01May2025/30Minute/Q500/,False
2624,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
2625,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
2626,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
2627,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
2628,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
2629,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
2630,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
2631,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
2632,BUR-BUR-MER-KAYAALTI1_3,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI1_3/BURDUR/DEBI/01May2025/30Minute/Q10/,False
2633,BUR-BUR-MER-KAYAALTI1_3,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI1_3/BURDUR/DEBI/01May2025/30Minute/Q100/,False
2634,BUR-BUR-MER-KAYAALTI1_3,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI1_3/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
2635,BUR-BUR-MER-KAYAALTI1_3,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI1_3/BURDUR/DEBI/01May2025/30Minute/Q2/,False
2636,BUR-BUR-MER-KAYAALTI1_3,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI1_3/BURDUR/DEBI/01May2025/30Minute/Q25/,False
2637,BUR-BUR-MER-KAYAALTI1_3,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI1_3/BURDUR/DEBI/01May2025/30Minute/Q5/,False
2638,BUR-BUR-MER-KAYAALTI1_3,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI1_3/BURDUR/DEBI/01May2025/30Minute/Q50/,False
2639,BUR-BUR-MER-KAYAALTI1_3,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI1_3/BURDUR/DEBI/01May2025/30Minute/Q500/,False
2640,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
2641,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
2642,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
2643,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
2644,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
2645,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
2646,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
2647,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
2648,BUR-BUR-MER-KAYAALTI2,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI2/BURDUR/DEBI/01May2025/30Minute/Q10/,False
2649,BUR-BUR-MER-KAYAALTI2,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI2/BURDUR/DEBI/01May2025/30Minute/Q100/,False
2650,BUR-BUR-MER-KAYAALTI2,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI2/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
2651,BUR-BUR-MER-KAYAALTI2,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI2/BURDUR/DEBI/01May2025/30Minute/Q2/,False
2652,BUR-BUR-MER-KAYAALTI2,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI2/BURDUR/DEBI/01May2025/30Minute/Q25/,False
2653,BUR-BUR-MER-KAYAALTI2,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI2/BURDUR/DEBI/01May2025/30Minute/Q5/,False
2654,BUR-BUR-MER-KAYAALTI2,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI2/BURDUR/DEBI/01May2025/30Minute/Q50/,False
2655,BUR-BUR-MER-KAYAALTI2,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI2/BURDUR/DEBI/01May2025/30Minute/Q500/,False
2656,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
2657,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
2658,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
2659,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
2660,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
2661,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
2662,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
2663,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
2664,BUR-BUR-MER-KAYAALTI3,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI3/BURDUR/DEBI/01May2025/30Minute/Q10/,False
2665,BUR-BUR-MER-KAYAALTI3,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI3/BURDUR/DEBI/01May2025/30Minute/Q100/,False
2666,BUR-BUR-MER-KAYAALTI3,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI3/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
2667,BUR-BUR-MER-KAYAALTI3,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI3/BURDUR/DEBI/01May2025/30Minute/Q2/,False
2668,BUR-BUR-MER-KAYAALTI3,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI3/BURDUR/DEBI/01May2025/30Minute/Q25/,False
2669,BUR-BUR-MER-KAYAALTI3,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI3/BURDUR/DEBI/01May2025/30Minute/Q5/,False
2670,BUR-BUR-MER-KAYAALTI3,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI3/BURDUR/DEBI/01May2025/30Minute/Q50/,False
2671,BUR-BUR-MER-KAYAALTI3,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI3/BURDUR/DEBI/01May2025/30Minute/Q500/,False
2672,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
2673,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
2674,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
2675,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
2676,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
2677,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
2678,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
2679,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
2680,BUR-BUR-MER-KAYAALTI4,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI4/BURDUR/DEBI/01May2025/30Minute/Q10/,False
2681,BUR-BUR-MER-KAYAALTI4,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI4/BURDUR/DEBI/01May2025/30Minute/Q100/,False
2682,BUR-BUR-MER-KAYAALTI4,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI4/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
2683,BUR-BUR-MER-KAYAALTI4,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI4/BURDUR/DEBI/01May2025/30Minute/Q2/,False
2684,BUR-BUR-MER-KAYAALTI4,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI4/BURDUR/DEBI/01May2025/30Minute/Q25/,False
2685,BUR-BUR-MER-KAYAALTI4,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI4/BURDUR/DEBI/01May2025/30Minute/Q5/,False
2686,BUR-BUR-MER-KAYAALTI4,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI4/BURDUR/DEBI/01May2025/30Minute/Q50/,False
2687,BUR-BUR-MER-KAYAALTI4,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI4/BURDUR/DEBI/01May2025/30Minute/Q500/,False
2688,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
2689,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
2690,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
2691,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
2692,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
2693,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
2694,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
2695,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
2696,BUR-BUR-MER-KISLA1,BURDUR,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-KISLA1/BURDUR/DEBI/02May2025/5Minute/Q10/,False
2697,BUR-BUR-MER-KISLA1,BURDUR,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-KISLA1/BURDUR/DEBI/02May2025/5Minute/Q100/,False
2698,BUR-BUR-MER-KISLA1,BURDUR,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-KISLA1/BURDUR/DEBI/02May2025/5Minute/Q1000/,False
2699,BUR-BUR-MER-KISLA1,BURDUR,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-KISLA1/BURDUR/DEBI/02May2025/5Minute/Q2/,False
2700,BUR-BUR-MER-KISLA1,BURDUR,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-KISLA1/BURDUR/DEBI/02May2025/5Minute/Q25/,False
2701,BUR-BUR-MER-KISLA1,BURDUR,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-KISLA1/BURDUR/DEBI/02May2025/5Minute/Q5/,False
2702,BUR-BUR-MER-KISLA1,BURDUR,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-KISLA1/BURDUR/DEBI/02May2025/5Minute/Q50/,False
2703,BUR-BUR-MER-KISLA1,BURDUR,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-KISLA1/BURDUR/DEBI/02May2025/5Minute/Q500/,False
2704,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
2705,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
2706,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
2707,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
2708,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
2709,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
2710,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
2711,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
2712,BUR-BUR-MER-KISLA2,BURDUR,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-KISLA2/BURDUR/DEBI/02May2025/5Minute/Q10/,False
2713,BUR-BUR-MER-KISLA2,BURDUR,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-KISLA2/BURDUR/DEBI/02May2025/5Minute/Q100/,False
2714,BUR-BUR-MER-KISLA2,BURDUR,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-KISLA2/BURDUR/DEBI/02May2025/5Minute/Q1000/,False
2715,BUR-BUR-MER-KISLA2,BURDUR,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-KISLA2/BURDUR/DEBI/02May2025/5Minute/Q2/,False
2716,BUR-BUR-MER-KISLA2,BURDUR,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-KISLA2/BURDUR/DEBI/02May2025/5Minute/Q25/,False
2717,BUR-BUR-MER-KISLA2,BURDUR,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-KISLA2/BURDUR/DEBI/02May2025/5Minute/Q5/,False
2718,BUR-BUR-MER-KISLA2,BURDUR,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-KISLA2/BURDUR/DEBI/02May2025/5Minute/Q50/,False
2719,BUR-BUR-MER-KISLA2,BURDUR,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-KISLA2/BURDUR/DEBI/02May2025/5Minute/Q500/,False
2720,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
2721,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
2722,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
2723,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
2724,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
2725,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
2726,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
2727,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
2728,BUR-BUR-MER-KOCAPINAR,YARISLI,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KOCAPINAR/YARISLI/DEBI/01May2025/30Minute/Q10/,False
2729,BUR-BUR-MER-KOCAPINAR,YARISLI,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KOCAPINAR/YARISLI/DEBI/01May2025/30Minute/Q100/,False
2730,BUR-BUR-MER-KOCAPINAR,YARISLI,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KOCAPINAR/YARISLI/DEBI/01May2025/30Minute/Q1000/,False
2731,BUR-BUR-MER-KOCAPINAR,YARISLI,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KOCAPINAR/YARISLI/DEBI/01May2025/30Minute/Q2/,False
2732,BUR-BUR-MER-KOCAPINAR,YARISLI,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KOCAPINAR/YARISLI/DEBI/01May2025/30Minute/Q25/,False
